,pickup_longitude,pickup_latitude,region
4647063,-73.78092956542967,40.6450309753418,3
7979070,-73.7767333984375,40.64530563354492,3
27008918,-73.79010009765625,40.646629333496094,3
20171978,-73.78990173339844,40.646583557128906,3
11944581,-73.77677154541014,40.64509963989258,3
28221266,-73.78182983398438,40.6447639465332,3
3884910,-73.78997039794923,40.6470947265625,3
20211532,-73.79425811767578,40.64479064941406,3
18017484,-73.78789520263672,40.641544342041016,3
17219052,-73.7997817993164,40.703437805175774,3
1491557,-73.78957366943358,40.64373016357422,3
27582529,-73.77759552001953,40.64674377441406,3
27327537,-73.78173065185547,40.64474105834961,3
33008039,-73.78125762939453,40.64493560791016,3
276020,-73.78287506103516,40.6442756652832,3
27030587,-73.78988647460938,40.64384078979492,3
13873368,-73.78191375732422,40.644798278808594,3
688368,-73.79305267333984,40.64501190185546,3
31727190,-73.78179931640625,40.64476013183594,3
24720554,-73.79843139648438,40.64507675170898,3
29132558,-73.79315948486328,40.64509582519531,3
27896361,-73.7813949584961,40.64497756958008,3
28454391,-73.78404235839844,40.646240234375,3
19656314,-73.78804016113281,40.64157104492188,3
8920486,-73.77674102783203,40.64547348022461,3
9709310,-73.79012298583984,40.64693832397461,3
32783999,-73.79009246826173,40.64687347412109,3
9476267,-73.77674865722656,40.64527130126953,3
9947179,-73.7766342163086,40.64537811279297,3
29333632,-73.7947998046875,40.66667175292969,3
27777843,-73.77677154541014,40.64535903930664,3
4384492,-73.7767333984375,40.645267486572266,3
17657699,-73.78815460205078,40.6418571472168,3
27788421,-73.78814697265625,40.64155960083008,3
28444248,-73.78968048095702,40.64665222167969,3
24475747,-73.78953552246092,40.64288711547852,3
3981381,-73.79021453857422,40.64672088623047,3
8404555,-73.78804779052734,40.641544342041016,3
15556161,-73.78988647460938,40.643848419189446,3
15626974,-73.78143310546875,40.64493942260742,3
25563047,-73.77676391601561,40.64532852172852,3
20587504,-73.78209686279298,40.644622802734375,3
16177482,-73.78176116943358,40.644832611083984,3
13760522,-73.78192138671875,40.64468002319336,3
26003209,-73.77731323242188,40.64670181274414,3
10928202,-73.78203582763672,40.64475631713867,3
9832036,-73.7767333984375,40.64542770385742,3
31670509,-73.806396484375,40.6523895263672,3
26922279,-73.78195953369139,40.644729614257805,3
2014582,-73.77684783935547,40.6453857421875,3
2014160,-73.78204345703125,40.64453506469727,3
31737648,-73.78179931640625,40.64471054077149,3
21899240,-73.79059600830078,40.64473724365234,3
14390009,-73.78242492675781,40.64459228515625,3
21597252,-73.77674865722656,40.64539337158203,3
13249743,-73.77670288085938,40.64530944824219,3
3942773,-73.77687072753906,40.64500045776367,3
28597521,-73.78209686279298,40.64460754394531,3
10725447,-73.78604888916014,40.647457122802734,3
7990511,-73.79016876220702,40.6438865661621,3
19126937,-73.79118347167967,40.64588165283203,3
31813508,-73.78958129882812,40.64680099487305,3
14417991,-73.79058837890625,40.643890380859375,3
16516871,-73.79056549072266,40.64375686645508,3
1207780,-73.7906951904297,40.643360137939446,3
26599106,-73.78366088867188,40.648681640625,3
22234602,-73.79156494140625,40.64581680297852,3
30866201,-73.78217315673827,40.64479446411133,3
1557044,-73.7765884399414,40.64542770385742,3
28988509,-73.7768325805664,40.6453971862793,3
5570240,-73.78321075439453,40.64858627319336,3
31688748,-73.77676391601561,40.64523696899414,3
13446567,-73.79011535644531,40.64682388305664,3
17948212,-73.78998565673827,40.64680862426758,3
2022729,-73.79015350341797,40.6446647644043,3
6234031,-73.78852081298828,40.64136505126953,3
27977506,-73.79064178466798,40.64466094970703,3
30783883,-73.77671813964845,40.645355224609375,3
23968383,-73.79024505615233,40.64407730102539,3
17428650,-73.78266143798828,40.64455032348633,3
11251569,-73.79058837890625,40.64414978027344,3
26182062,-73.78185272216798,40.64480972290039,3
20012659,-73.7868881225586,40.645545959472656,3
1660137,-73.78214263916014,40.64463806152344,3
17329732,-73.78224945068358,40.6446533203125,3
6900093,-73.77680206298828,40.64586639404297,3
4637446,-73.78988647460938,40.64363479614258,3
20017044,-73.78195190429686,40.64479064941406,3
9115711,-73.77674102783203,40.64522171020508,3
14065842,-73.78990173339844,40.64665603637695,3
12938372,-73.78204345703125,40.64441680908203,3
4557777,-73.78971099853516,40.64700698852539,3
22728157,-73.77685546875,40.64515686035156,3
21452900,-73.78179931640625,40.644752502441406,3
20771726,-73.78192138671875,40.64459991455078,3
10628328,-73.78440856933594,40.64856719970703,3
10394636,-73.78975677490233,40.64363098144531,3
2892052,-73.80299377441406,40.67731857299805,3
11141880,-73.78215789794923,40.644378662109375,3
6282533,-73.78215026855469,40.66643142700195,3
20102163,-73.7769775390625,40.64501190185546,3
25967077,-73.81096649169923,40.6878776550293,3
27888968,-73.78894805908203,40.64727020263672,3
20633220,-73.78379058837889,40.646438598632805,3
6127539,-73.78191375732422,40.64473342895508,3
2052456,-73.78253173828125,40.64447784423828,3
29875471,-73.78507232666014,40.64578628540039,3
3903401,-73.78854370117188,40.64132690429688,3
26503925,-73.79003143310547,40.64391708374024,3
26817094,-73.78195953369139,40.64466857910156,3
6483116,-73.77667236328125,40.64542388916016,3
16487766,-73.77674102783203,40.64522933959961,3
22659201,-73.78233337402342,40.64453125,3
10180578,-73.79007720947266,40.64329147338867,3
24567357,-73.81597900390625,40.70172119140625,3
27891194,-73.78345489501953,40.648738861083984,3
6569408,-73.79006195068358,40.64358139038086,3
17445234,-73.78350830078125,40.64862060546875,3
6321081,-73.77674102783203,40.645355224609375,3
3308998,-73.78163146972656,40.64477157592773,3
21625957,-73.78179168701173,40.644805908203125,3
27947769,-73.79024505615233,40.646514892578125,3
31601941,-73.78866577148438,40.64167022705078,3
27527593,-73.78211975097656,40.64461517333984,3
10508028,-73.79032135009764,40.64376449584961,3
7526885,-73.78395080566406,40.646270751953125,3
3800146,-73.77688598632812,40.646045684814446,3
28606748,-73.78279876708984,40.644378662109375,3
29505096,-73.78997802734375,40.64397048950195,3
30675466,-73.77666473388672,40.645416259765625,3
891490,-73.79004669189453,40.64739608764648,3
28720038,-73.78357696533203,40.64862823486328,3
33116881,-73.77674102783203,40.645183563232415,3
1427549,-73.79015350341797,40.64693832397461,3
25171613,-73.78976440429686,40.64379119873047,3
9052582,-73.80111694335938,40.64641952514648,3
13616473,-73.7886962890625,40.64289855957031,3
1261436,-73.78530883789062,40.64838790893555,3
6196279,-73.78346252441406,40.64868927001953,3
896593,-73.77677917480467,40.64503860473633,3
21694126,-73.78350067138672,40.648681640625,3
6454987,-73.78196716308595,40.644649505615234,3
24904583,-73.78972625732422,40.64678955078125,3
20119439,-73.78262329101561,40.64447021484375,3
10722713,-73.77680969238281,40.64533615112305,3
823848,-73.77678680419923,40.64531707763672,3
1075859,-73.77706909179686,40.646270751953125,3
25507715,-73.78189086914062,40.64493560791016,3
214524,-73.79000854492188,40.643848419189446,3
24363130,-73.80460357666014,40.65009307861328,3
28673095,-73.78804779052734,40.64151382446289,3
8059747,-73.77678680419923,40.64542770385742,3
3380505,-73.8016357421875,40.6743278503418,3
4160120,-73.77671813964845,40.645301818847656,3
22693536,-73.77678680419923,40.64547348022461,3
14872771,-73.79019165039062,40.643856048583984,3
5148296,-73.7811279296875,40.64503860473633,3
25444911,-73.78934478759764,40.64724349975586,3
6184510,-73.78887939453125,40.64699172973633,3
10693539,-73.78983306884764,40.64352035522461,3
18070413,-73.79949188232422,40.64544677734375,3
6835685,-73.77677154541014,40.645137786865234,3
26130950,-73.78987884521484,40.64383316040039,3
10895753,-73.78993225097656,40.64396286010742,3
11285023,-73.77677154541014,40.64515686035156,3
7095006,-73.77686309814453,40.64551544189453,3
26141090,-73.7767562866211,40.64523315429688,3
4102561,-73.77677917480467,40.64508056640625,3
28749247,-73.77677154541014,40.64509963989258,3
26915016,-73.79035186767578,40.64357376098633,3
15298359,-73.78925323486328,40.64667510986328,3
24335014,-73.77678680419923,40.64577865600586,3
16491201,-73.7767333984375,40.645416259765625,3
6263341,-73.79073333740233,40.64688491821289,3
9862172,-73.78240203857422,40.644527435302734,3
10419923,-73.78357696533203,40.64878845214844,3
22108765,-73.78230285644531,40.644657135009766,3
18691763,-73.78206634521484,40.64445114135742,3
12711414,-73.77700805664062,40.646308898925774,3
24063765,-73.79003143310547,40.646766662597656,3
30004803,-73.78948211669923,40.646587371826165,3
27261953,-73.78295135498048,40.64679336547852,3
23927996,-73.78209686279298,40.64462661743164,3
17748067,-73.78964996337889,40.64706039428711,3
11518480,-73.78824615478516,40.6414909362793,3
12810489,-73.77711486816406,40.646350860595696,3
21591424,-73.79008483886719,40.646785736083984,3
11652034,-73.77685546875,40.64598846435546,3
2919550,-73.78944396972656,40.64714050292969,3
15495814,-73.78663635253906,40.64507293701172,3
16719617,-73.78356170654298,40.64864730834961,3
14686789,-73.78995513916014,40.64376831054688,3
27419516,-73.78937530517578,40.64322280883789,3
184646,-73.7767333984375,40.64536285400391,3
28244230,-73.79024505615233,40.64354705810546,3
3231436,-73.78099822998048,40.64507675170898,3
685226,-73.79023742675781,40.6461067199707,3
9828202,-73.7890396118164,40.64120864868164,3
24742844,-73.78977203369139,40.64668655395508,3
30842098,-73.7820816040039,40.64470672607422,3
17386703,-73.78277587890625,40.64453887939453,3
19870527,-73.78182983398438,40.64474868774414,3
27818933,-73.77664947509764,40.645366668701165,3
21333104,-73.78140258789062,40.64488983154297,3
11443682,-73.78202056884764,40.64443206787109,3
28445351,-73.78169250488281,40.64474105834961,3
239329,-73.78206634521484,40.64466857910156,3
27059943,-73.78983306884764,40.64648818969727,3
8935190,-73.77674102783203,40.64519119262695,3
22960760,-73.78202819824217,40.644695281982415,3
11296935,-73.79293060302734,40.65674209594727,3
7869766,-73.7767333984375,40.64525604248047,3
11408856,-73.78960418701173,40.6434326171875,3
16978231,-73.781982421875,40.64476013183594,3
9175738,-73.79064178466798,40.643909454345696,3
19205163,-73.78337860107422,40.64868927001953,3
2032903,-73.78334045410156,40.64863967895508,3
8056390,-73.78246307373048,40.64431381225586,3
21958434,-73.790283203125,40.64691162109375,3
4558581,-73.78218841552734,40.64476013183594,3
20969115,-73.78910064697266,40.64712142944336,3
13788895,-73.77690124511719,40.645206451416016,3
9202197,-73.77674102783203,40.645450592041016,3
4584549,-73.77670288085938,40.64551162719727,3
31384062,-73.78913879394531,40.64703369140625,3
13141236,-73.77693939208984,40.64619827270508,3
29429028,-73.78175354003906,40.644561767578125,3
795465,-73.77679443359375,40.64530563354492,3
25598355,-73.7766876220703,40.64525985717773,3
19999509,-73.7835693359375,40.64865112304688,3
23381464,-73.79328155517578,40.64487075805664,3
15662372,-73.78555297851561,40.64558029174805,3
31627262,-73.80590057373048,40.65174102783203,3
18090436,-73.7820816040039,40.64458847045898,3
26347481,-73.78331756591797,40.648681640625,3
28588654,-73.78950500488281,40.6465301513672,3
30987948,-73.79022216796875,40.64720153808594,3
7713285,-73.78192901611328,40.64469146728516,3
6307688,-73.78125762939453,40.64493179321289,3
28314269,-74.00093078613281,40.72407150268555,4
4156545,-74.00514221191406,40.71987915039063,4
12958343,-74.00505065917967,40.71905899047852,4
14043222,-74.0052490234375,40.71784973144531,4
29994423,-74.00113677978516,40.72026824951172,4
30804970,-74.00679779052734,40.71963119506836,4
27749479,-74.01055908203125,40.71828842163086,4
1317496,-73.99964904785155,40.72322082519531,4
4566342,-73.99790954589844,40.713882446289055,4
653751,-73.99707794189453,40.72256851196289,4
8796714,-73.9955062866211,40.71622848510742,4
9066470,-74.0052032470703,40.723670959472656,4
17836761,-73.99678039550781,40.72058868408203,4
12577676,-74.01075744628906,40.71715927124024,4
12814734,-74.00163269042967,40.71960067749024,4
32414289,-74.01097106933594,40.71882247924805,4
9923958,-74.00752258300781,40.71554183959961,4
31065963,-74.00791931152342,40.714988708496094,4
23002216,-73.9981689453125,40.72108840942384,4
19965687,-73.99829864501953,40.7200927734375,4
31332929,-74.0052261352539,40.72130584716797,4
31556859,-74.00296020507811,40.71784973144531,4
3106008,-73.99777984619139,40.7209358215332,4
13773602,-74.01050567626953,40.71751022338867,4
14286617,-73.99341583251953,40.715370178222656,4
15937312,-74.0103988647461,40.7187385559082,4
5054456,-74.0140151977539,40.71743774414063,4
23656032,-74.00482940673827,40.71965026855469,4
31489319,-74.00581359863281,40.72504806518555,4
13658365,-73.99986267089844,40.71820831298828,4
25139379,-74.005126953125,40.71989440917969,4
198522,-74.00362396240233,40.72246551513672,4
19092496,-74.0013427734375,40.72223663330078,4
18632077,-74.00968170166014,40.721805572509766,4
213477,-73.99813842773438,40.72270965576172,4
8316038,-73.9991683959961,40.71773910522461,4
14739875,-74.00332641601561,40.72305679321289,4
10021859,-73.99854278564453,40.72127532958984,4
18301551,-74.0092544555664,40.71538543701172,4
10004067,-74.00013732910156,40.71784591674805,4
950108,-74.00489044189453,40.719032287597656,4
6187893,-74.00140380859375,40.72111892700195,4
25191839,-74.00847625732422,40.71670913696289,4
28466720,-74.00798797607422,40.72352981567384,4
1113792,-73.998291015625,40.72268295288086,4
4689140,-74.00218200683594,40.722930908203125,4
29651429,-74.00801849365233,40.7230339050293,4
4856881,-74.00875854492188,40.71864700317384,4
22622065,-74.007568359375,40.71537399291992,4
24633033,-74.00220489501953,40.72434616088867,4
11349742,-74.0084228515625,40.72114944458008,4
26208276,-73.99694061279298,40.71472930908203,4
10174308,-74.00007629394531,40.72370147705078,4
11504260,-74.0074920654297,40.7155876159668,4
13280730,-73.99699401855469,40.722686767578125,4
21010992,-74.01004028320312,40.720890045166016,4
26695520,-74.00994110107422,40.72066116333008,4
27959421,-73.99778747558594,40.72383880615234,4
12721545,-74.00624084472656,40.72325134277344,4
8041789,-73.99806976318358,40.722633361816406,4
13559528,-73.99166870117188,40.710010528564446,4
6418513,-74.00370025634764,40.72359848022461,4
4115405,-74.00588989257811,40.7168083190918,4
5832816,-74.00832366943358,40.71522521972656,4
22530640,-74.0112075805664,40.71644592285156,4
17184753,-74.00494384765625,40.723106384277344,4
6971482,-74.0039520263672,40.72388458251953,4
12605525,-73.9984359741211,40.72318649291992,4
18925668,-73.99767303466798,40.72085189819336,4
9705740,-74.01048278808594,40.71847915649414,4
23796596,-74.00636291503906,40.72285079956056,4
16518556,-74.00194549560547,40.7246208190918,4
5834535,-73.99974822998048,40.72174835205078,4
11250801,-74.01004791259764,40.72046661376953,4
31712401,-74.00312042236328,40.72317886352539,4
13607849,-74.0001449584961,40.721435546875,4
28839518,-74.01419830322266,40.717281341552734,4
19347970,-73.9974594116211,40.72108840942384,4
31588679,-74.00687408447266,40.71894454956056,4
3822470,-74.0101318359375,40.7202606201172,4
28678484,-74.00044250488281,40.71843719482422,4
23432205,-73.99717712402342,40.72222518920898,4
6490620,-74.00508880615233,40.71908950805664,4
29536677,-74.0014419555664,40.719722747802734,4
32957004,-73.9999008178711,40.72185897827149,4
32700877,-74.00502014160156,40.722843170166016,4
26360319,-73.99697875976561,40.720664978027344,4
2893048,-74.00921630859375,40.71546936035156,4
26329481,-74.00881195068358,40.718067169189446,4
23653107,-74.0042266845703,40.71995162963867,4
25217135,-74.00524139404298,40.71851348876953,4
14972601,-73.99795532226561,40.71354675292969,4
8258838,-73.99978637695312,40.723587036132805,4
30808818,-74.00483703613281,40.7211799621582,4
12643237,-74.00449371337889,40.72468948364258,4
16684213,-74.00504302978516,40.71942138671875,4
16157923,-73.99916076660156,40.71895980834961,4
32113527,-74.00382232666014,40.72235107421875,4
12451214,-74.00495147705078,40.71892929077149,4
29963749,-74.01004028320312,40.72087860107422,4
16159711,-74.00137329101561,40.72013092041016,4
27197715,-73.99734497070312,40.72166442871094,4
15001327,-74.0147933959961,40.71807098388672,4
9126950,-73.99921417236328,40.72013854980469,4
505655,-74.00823211669923,40.72209548950195,4
2390352,-74.00682830810547,40.71617889404297,4
7767867,-74.00911712646483,40.717384338378906,4
31412558,-74.00885009765625,40.71888732910156,4
15362106,-74.0101318359375,40.72031021118164,4
11401688,-74.01004791259764,40.72079849243164,4
23591531,-74.00344848632812,40.72052001953125,4
5521991,-74.0052490234375,40.71835708618164,4
4437055,-74.00479125976561,40.71910095214844,4
4507492,-73.99796295166014,40.72406005859375,4
19905723,-74.00289916992188,40.71811676025391,4
1896548,-74.0086212158203,40.71599960327149,4
17186142,-74.00209045410156,40.71913146972656,4
32614978,-73.99508666992188,40.71794128417969,4
13722687,-73.99761962890625,40.72116470336913,4
11901249,-73.99928283691406,40.72019577026367,4
19703426,-74.00489044189453,40.721099853515625,4
9389216,-74.0066909790039,40.71635055541992,4
13097726,-74.0054931640625,40.720458984375,4
12137494,-73.99708557128906,40.72061538696289,4
3369697,-74.01056671142578,40.71879196166992,4
17002684,-73.99794006347656,40.718120574951165,4
5542136,-73.99713897705078,40.719608306884766,4
31239651,-73.99713134765625,40.72243881225586,4
20704333,-73.99812316894531,40.71780014038086,4
14995818,-73.99723815917967,40.72205352783203,4
29174816,-74.0000457763672,40.7193717956543,4
2609827,-74.01014709472656,40.71973037719727,4
16977914,-73.99709320068358,40.71989822387695,4
7379861,-73.99830627441406,40.721015930175774,4
12466687,-73.99726867675781,40.721153259277344,4
19982012,-74.00267791748048,40.72359085083008,4
26091409,-74.0099105834961,40.72146224975586,4
15076761,-74.00533294677734,40.71535873413086,4
30217556,-74.00007629394531,40.721527099609375,4
5526227,-74.01101684570312,40.71638870239258,4
25582010,-74.00434112548828,40.721981048583984,4
15522514,-74.00615692138672,40.7140998840332,4
26307823,-73.99918365478516,40.71757125854492,4
4032336,-74.00994110107422,40.720699310302734,4
32450357,-74.00300598144531,40.723365783691406,4
14215391,-74.00057220458984,40.723735809326165,4
10071648,-74.01027679443358,40.71976089477539,4
7121884,-74.00434875488281,40.72185134887695,4
24901858,-74.01396942138672,40.71755599975586,4
23118656,-74.00826263427734,40.72184753417969,4
29653804,-74.00997161865233,40.72011947631836,4
14916641,-74.00517272949219,40.72039794921875,4
6902574,-74.00856018066406,40.719757080078125,4
7124122,-73.99659729003906,40.7152099609375,4
30937267,-73.99696350097656,40.72061920166016,4
21723669,-73.99932861328125,40.71388626098633,4
1502163,-74.00096130371092,40.72226333618164,4
19806811,-74.00541687011719,40.71822738647461,4
2247298,-74.00874328613281,40.71913909912109,4
21685937,-74.005126953125,40.723388671875,4
28194431,-73.99203491210938,40.71009063720703,4
5751125,-73.99890899658203,40.72286987304688,4
21103320,-74.0115966796875,40.72206878662109,4
24350016,-74.00861358642578,40.72003173828125,4
3485917,-73.99618530273438,40.71599197387695,4
11984848,-74.01001739501953,40.7207260131836,4
26835010,-73.99725341796875,40.722480773925774,4
19793676,-73.99771881103516,40.71815872192384,4
11465677,-73.99903869628906,40.72331237792969,4
11634044,-74.00534057617188,40.72142791748047,4
29630130,-73.99855041503906,40.717449188232415,4
1552228,-74.00734710693358,40.72340774536133,4
12838448,-74.00450134277344,40.72121810913086,4
14701266,-74.00838470458984,40.716411590576165,4
28794354,-74.00509643554686,40.719017028808594,4
31681688,-74.00212860107422,40.7190055847168,4
18915410,-74.00437927246092,40.71630859375,4
29739108,-74.01002502441406,40.72151947021485,4
21492598,-74.00360107421875,40.72043991088867,4
26741801,-74.00511932373048,40.719062805175774,4
3482794,-73.99787139892578,40.723876953125,4
16802989,-73.9967041015625,40.7205467224121,4
4705932,-73.99688720703125,40.72066879272461,4
12393293,-74.00997161865233,40.72088623046875,4
27016080,-74.00080108642578,40.72330093383789,4
487683,-73.998046875,40.7163200378418,4
30359220,-74.0057144165039,40.71815490722656,4
4309870,-74.00697326660156,40.71931457519531,4
5840456,-74.00785064697266,40.71506881713867,4
20325532,-74.00550842285155,40.71795654296875,4
25433124,-74.00499725341797,40.72288131713867,4
25260390,-73.99857330322266,40.71971893310546,4
29441721,-74.00614166259764,40.71432113647461,4
28229127,-73.99633026123048,40.71588134765625,4
18035979,-74.01004791259764,40.72136688232422,4
22037185,-74.01012420654298,40.72023391723633,4
11963454,-73.99726867675781,40.72193908691406,4
13969849,-74.00782012939453,40.719337463378906,4
15012930,-74.00611877441406,40.71452331542969,4
12490330,-73.99735260009764,40.720970153808594,4
2744637,-74.00509643554686,40.71915054321289,4
23834306,-74.00480651855469,40.71426010131836,4
11708661,-74.00801849365233,40.72317886352539,4
14023326,-73.99676513671875,40.720123291015625,4
32288670,-73.99846649169923,40.71356964111328,4
7147766,-73.9958724975586,40.71678161621094,4
10876277,-74.0052261352539,40.719757080078125,4
9459759,-74.00274658203125,40.71406173706056,4
16290031,-74.00204467773438,40.71921157836913,4
28742926,-73.99972534179686,40.71841430664063,4
26651965,-73.99736785888672,40.72151565551758,4
24415858,-74.01006317138672,40.71961975097656,4
9910467,-74.00244140625,40.71748733520508,4
24516269,-74.00273895263672,40.71852111816406,4
19147302,-74.00509643554686,40.71891021728516,4
30656472,-73.9965591430664,40.721309661865234,4
28721734,-73.99930572509764,40.71867370605469,4
23931226,-73.99725341796875,40.72211837768555,4
30703432,-74.00701904296875,40.7156982421875,4
32862814,-73.99879455566406,40.71229934692384,4
30273475,-74.0076446533203,40.71535873413086,4
1681640,-74.00543975830078,40.72234344482422,4
6991488,-73.99754333496092,40.72092819213867,4
873356,-74.00071716308595,40.71815490722656,4
9955273,-74.00799560546875,40.72353744506836,4
27198447,-74.00508117675781,40.72045135498047,4
24646069,-74.01014709472656,40.71975326538086,4
15534917,-74.00505828857422,40.7190818786621,4
16815539,-74.00938415527344,40.715679168701165,4
1297862,-74.00282287597656,40.723194122314446,4
28275544,-74.0027847290039,40.71833801269531,4
4871370,-74.00282287597656,40.72017288208008,4
23163442,-74.004638671875,40.72404861450195,4
29816416,-74.0046615600586,40.71799850463867,4
10245058,-73.99785614013672,40.72409439086913,4
27845441,-74.01055145263672,40.71746826171875,4
19956812,-73.99723052978516,40.72211837768555,4
24553501,-73.99961853027342,40.719520568847656,4
23711211,-73.99968719482422,40.719341278076165,4
22239580,-74.00424194335938,40.721900939941406,4
9836758,-74.01013946533203,40.72052001953125,4
20879161,-74.01004028320312,40.720996856689446,4
12759797,-74.01029968261719,40.72016525268555,4
32001241,-74.00083923339844,40.720481872558594,4
27963228,-74.00668334960938,40.71628952026367,4
19379475,-73.99884033203125,40.71363830566406,4
16370413,-73.99726867675781,40.71422958374024,4
2204490,-73.99748229980467,40.71880340576172,4
11637556,-74.00901794433594,40.7174186706543,4
26441237,-74.00517272949219,40.72018051147461,4
26621762,-74.00857543945312,40.7159538269043,4
9923736,-74.00740814208984,40.715553283691406,4
18593204,-74.00701904296875,40.71612930297852,4
30913732,-74.00407409667967,40.7199821472168,4
26946600,-73.99811553955078,40.72381591796875,4
13020760,-74.00955963134764,40.71575164794922,4
13509721,-73.99987030029298,40.721954345703125,4
2245965,-74.00897216796875,40.71612548828125,4
9882012,-74.00054931640625,40.71852111816406,4
20489741,-74.00885772705078,40.717918395996094,4
13409707,-74.00952911376953,40.71567153930664,4
23875937,-73.99539947509764,40.71693420410156,4
23140675,-74.00433349609375,40.72101211547852,4
14527837,-74.0046615600586,40.71650314331056,4
20377157,-74.01017761230467,40.71984100341797,4
26971485,-74.0037384033203,40.72380447387695,4
26636584,-74.00518798828125,40.71984100341797,4
509565,-73.99526977539062,40.717552185058594,4
9649177,-74.00149536132812,40.71945571899414,4
5686121,-74.00086212158203,40.72222900390625,4
459941,-73.99783325195312,40.71795272827149,4
1044252,-73.99933624267578,40.71882629394531,4
16703718,-74.00460052490233,40.72119903564453,4
21014306,-74.010009765625,40.720901489257805,4
8389602,-74.00994873046875,40.72106552124024,4
13851949,-74.00823974609375,40.721561431884766,4
20905050,-74.00630950927734,40.71691131591797,4
14541897,-73.99964904785155,40.72362518310546,4
15187275,-74.00321197509764,40.71392822265625,4
14980722,-73.99964904785155,40.72175979614258,4
16184373,-74.00244140625,40.72285079956056,4
26238826,-73.99571228027342,40.71623611450195,4
13965204,-74.00637817382812,40.71688461303711,4
24784093,-74.00779724121094,40.7153434753418,4
26002709,-74.00066375732422,40.7179069519043,4
21619608,-74.00836944580078,40.72124862670898,4
17070465,-74.00308227539062,40.723514556884766,4
21386495,-74.00788116455078,40.72336959838867,4
5406365,-73.99718475341797,40.72229766845703,4
24010395,-74.00914001464844,40.716739654541016,4
18481734,-73.99855804443358,40.71958923339844,4
11738643,-73.99786376953125,40.72286224365234,4
13927879,-73.99637603759764,40.71604537963867,4
24315348,-73.99781799316406,40.72174072265625,4
22994847,-74.00002288818358,40.71902084350586,4
31211242,-74.00350189208984,40.717655181884766,4
15666234,-74.00309753417967,40.723159790039055,4
1132188,-74.00895690917967,40.71931838989258,4
2154565,-74.00897216796875,40.717411041259766,4
31322828,-73.99918365478516,40.72245788574219,4
30861004,-73.9927978515625,40.7137565612793,4
21372594,-74.00445556640625,40.724285125732415,4
19234002,-74.00172424316406,40.72014236450195,4
17758911,-74.00151824951173,40.72024154663086,4
28124698,-74.01461029052734,40.71818161010742,4
17048980,-74.00518035888672,40.719200134277344,4
21088768,-73.99748992919923,40.72076034545898,4
7488902,-74.00409698486328,40.72173690795898,4
21973263,-73.99703216552734,40.722480773925774,4
18232606,-74.00360870361328,40.72042083740234,4
12006738,-74.00511169433594,40.72067260742188,4
30770325,-74.00519561767578,40.7207260131836,4
850834,-73.99317932128906,40.71384811401367,4
10299464,-74.00894927978516,40.71757125854492,4
28291677,-74.01055145263672,40.71783065795898,4
15871144,-74.01005554199219,40.720977783203125,4
8401768,-74.00939178466798,40.71887969970703,4
30328741,-74.00543212890625,40.718788146972656,4
30988294,-74.0099105834961,40.72163009643555,4
481918,-73.99860382080078,40.72346115112305,4
5979493,-73.99887084960938,40.72306823730469,4
15664666,-74.0119857788086,40.716793060302734,4
29606622,-74.00228881835938,40.7153205871582,4
10384384,-74.00137329101561,40.71989822387695,4
616684,-73.99747467041014,40.7213134765625,4
8598956,-74.00332641601561,40.71549987792969,4
10399755,-74.00021362304686,40.72275161743164,4
22975532,-73.997802734375,40.72299575805664,4
18249833,-74.00205230712889,40.715213775634766,4
12188864,-74.00755310058594,40.72483825683594,4
1176403,-74.00267791748048,40.723648071289055,4
26111824,-74.00186920166014,40.71949768066406,4
3337949,-74.00646209716798,40.714141845703125,4
504989,-73.9999008178711,40.71809387207031,4
2989837,-74.00640869140625,40.7168083190918,4
25352483,-74.01006317138672,40.72072219848633,4
1201571,-73.99776458740233,40.72096252441406,4
28375473,-74.00810241699219,40.716896057128906,4
6411780,-73.99714660644531,40.72240829467773,4
5594638,-73.99742889404298,40.721538543701165,4
31333467,-73.9998779296875,40.72365188598633,4
19640209,-73.99919891357422,40.719974517822266,4
8908154,-74.0045394897461,40.72431182861328,4
10691173,-74.01455688476561,40.71767425537109,4
23354671,-73.99973297119139,40.72218704223633,4
15476789,-74.00716400146483,40.71784973144531,4
16497202,-74.01029205322266,40.71918869018555,4
28251885,-73.99759674072266,40.72090911865234,4
17726408,-74.00990295410156,40.721561431884766,4
26600258,-73.99759674072266,40.720924377441406,4
30122323,-74.00052642822266,40.72208404541016,4
24351397,-73.9974365234375,40.72121810913086,4
27194255,-74.00179290771484,40.7193717956543,4
29711148,-74.00071716308595,40.72199630737305,4
4732970,-74.00907135009764,40.717262268066406,4
18607533,-73.99685668945312,40.71490478515625,4
21606636,-74.00794219970702,40.722854614257805,4
7433492,-73.99992370605469,40.721843719482415,4
24734021,-74.01089477539062,40.71648788452149,4
22690521,-73.99675750732422,40.71913528442384,4
20479227,-74.00115966796875,40.72039031982422,4
24121899,-74.00580596923827,40.717727661132805,4
6353968,-74.00584411621092,40.71774291992188,4
4700638,-73.99710845947266,40.72235870361328,4
22696973,-74.00829315185547,40.71726989746094,4
6448232,-73.99764251708984,40.7207145690918,4
30687163,-74.00776672363281,40.7147216796875,4
1085257,-74.01083374023438,40.71657943725586,4
6368292,-73.997314453125,40.72130584716797,4
31992472,-74.00346374511719,40.71742248535156,4
15122350,-73.99246978759764,40.71402359008789,4
